 0.347538
 0.449824
 0.552752
 0.655901
 0.765988
 0.870127
 0.982346
 1.085524
 1.191629
 1.301566
 1.406523
 1.508149
 1.612567
0.05 1.720374
0.05 1.831404
0.05 1.93507
0.05 2.038042
0.05 2.144559
0.05 2.248193
0.05 2.349678
0.05 2.450558
0.05 2.560115
0.05 2.665935
0.05 2.769851
0.05 2.874844
0.05 2.977894
0.05 3.083728
0.05 3.188517
0.05 3.300835
0.05 3.412423
0.05 3.523011
0.05 3.624585
